record_id,source,star_rating,production_label,star_implied,lexicon_label,xlmr_label,text
147bee9959340aa365c51f26ce2dc09a019ba31ea892a5c95fa4ba829517cc43,google_play,3,neutral,neutral,neutral,negative,"terrible update, was working yesterday now it says 8 have remote app installed and can't access due to security reasons. I have none."
ec710c38717f35faeebbbc2299bf0fa3ef1ee64d5497f4c3dffa31424bd14356,google_play,1,negative,negative,negative,neutral,"ফাইজলামির একটা সীমা থাকে, হুদাই বলতেছে কিসের রিমোট অ্যাপ্লিকেশন ইনস্টল করেছি। তাই অ্যাপ ব্যবহার করা যাবে না। কোন অ্যাপ এর জন্য সমস্যা সেইটাও বলে না। এদিকে অ্যাপ ইউজ করতে পারছি না।"
dc4522b776dfd1d856dad54a639ab739d2f182faf6a579361950d5ba4194c683,google_play,1,negative,negative,neutral,negative,"Disastrous update Ever since the latest update, the app blocks me from logging in due to a ""Security Risk"" regarding com.oneplus.screenshot. This is a built-in phone feature, not a third-party app! Tried every setting to fix it but nothing works. Please fix this compatibility issue ASAP, I can’t use my banking services anymore."
048e6807cc47dfec3752a594aee81c74e6749297ccd88a9a8a4e6c635a1082a6,google_play,1,negative,negative,neutral,negative,"Unbelievably, while ignoring client issues, more absurd restrictions applied, now it's blocked on my “secured"" device because of the Motorola app is the culprit, and additionally, KDE Connect, a open source app for connecting mobile is also a suspect. oh, and I had USB debugging on, because the phone's display is broken, and I have to use USB connection to control the screen sometimes what would be next? app will not run because there are apps installed."
21ae1c722e21519e3d1e57889c8f0690010865de19f0a219a1f363d7aca5dfba,google_play,4,positive,positive,positive,negative,over all good but otp getting is late which concern should be faster
6bdbcc558924defd4f40050e2f523b06f30a7f5438d646f1b8ed9e0433a8e858,google_play,1,negative,negative,neutral,negative,"I'm using a Samsung device, and this app is asking me to turn off Samsung Accessibility. How can I disable it? Also, the Astha app isn't working on my device."
46733c1c4e4c43e7246cbfbbbe5dd0f4229602bef4ffe083c5b72120a3a0fd3d,google_play,1,negative,negative,neutral,neutral,"""Accessibility permissions detected in অমুক তমুক app""- তাতে তোর বাপের কী?"
9e4d516b675c24ba9523de30fadb89245adf5b9098ac92bb2b4414b6a7a08e34,google_play,1,negative,negative,neutral,negative,"Saying remote app installed, i do not have any remote apps, they dont show for which app they are blocking access"
789b91ddeb9db88f4be22326c9744233258adb5d2a296c123f886d5a0e4f9059,google_play,1,negative,negative,neutral,negative,wrost app
7d62f506bb67e8e46a6caee9492653e7e89fa5be14438b68e9870583b797147e,google_play,1,negative,negative,neutral,neutral,baje app Network loading
b6bd9e8bab3383656259a52214ab1f17873271a7375bd44e1e6c44b18b6f551e,google_play,5,positive,positive,neutral,positive,"use regularly very good, a bit slow but ok."
4f7264e0c42a47fe88520e90ae5ef3d2966c4b54892c7718883039b8fd43a9bd,google_play,5,positive,positive,neutral,neutral,it’s premium
168022587845ebb45df5c6eae6119f4fb245704d84b4d8065eb78585a8891ef0,google_play,5,positive,positive,neutral,negative,sob kichui thik ache kintu koy din dhore eto loading nicche kenO?
88179ff1efb8929b09553ce00e0402b2df79ca6cad9c2bc08076444af9ac063f,google_play,1,negative,negative,neutral,neutral,why change the transfer menu ?only instant transfer ট্রান্সফার করার সময় 10 টাকা নিবা? প্রতিবার ট্রানস্ফার করার সময় কি 10 টাকা দিতে হবে?
1bd72c0fd1114e37d88110535dbbe7e536e57a1fb7ca778c9c19682b1ac1b0ea,google_play,1,negative,negative,neutral,negative,I cannot use this app in Romania. So I can't access my account from Romania
162f71d58e91b2515ba018caaa4bc180c18ea1907dad5400e58ff8c08434550b,google_play,5,positive,positive,neutral,negative,Access Fail in romania
89708d3995081820cf0f9728e36e83ddf17dd31f4fe22bebd2a14931b4d62a30,google_play,2,negative,negative,neutral,neutral,simple application
75a88772d3a1f32aed4c839dddb77c99bb2526b728a57c4b1167652e3bf90a53,google_play,5,positive,positive,neutral,negative,অসাধারণ
b63ff2ba11b5f6215941225197ac650a177615c7c9b63ee5e1e50dc4e3896789,google_play,3,neutral,neutral,negative,negative,"This app is a joke. Every action takes 10-15 seconds to load, and it still nags me with a fake OS warning even though I’m on Android 10. Reported on mail weeks ago, zero solution. Feels like the app runs on dial-up internet. Worst banking app experience. Update: fake warning removed. but still slow asf. 1☆ to 3☆"
1bf910500e094ea3b3dd67c89ba190355aff143a06f39c61a0c0089fd4054c11,google_play,5,positive,positive,neutral,neutral,Please add finger print
62fdc0bffe9f4afdead889270f40e3dad4c8e62df159c3d6085cb9714c4306ec,google_play,5,positive,positive,neutral,positive,"One can fulfill all of his banking needs through Astha app. This app is so dynamic. Again, this is the safest app & very easy to use."
5c2d6cd4c1bce50a8adcf12f45f10650939ab6d3032e3bb384f601a86d38ed22,google_play,5,positive,positive,neutral,positive,nice app
19f2bf75355453bf45ee24087c3fdffbfb4fd8a769308a3bcc4b5de2a1eb19a8,google_play,5,positive,positive,neutral,neutral,setup and feedback and recovery needed my Android Devices?
558383c0e8e16b0812351c9ec760fcda32898d5bd73bf05b48b7b67c71008e4d,google_play,5,positive,positive,neutral,positive,Nice sa vice
d6e34251eb6aa74d76d8e4ab24893d51f5c1bc7f7658b3712398f387ffdc9d9a,google_play,1,negative,negative,neutral,negative,প্রত্যেক টাচে লোডিং খুবই বিরক্তিকর। যে কোন কিছু লোড নিতে খুব বেশি সময় নেয়।
928313bddeb8e75ebdb716856fe5f2d637a96d515ee3e94fa90aaaa08a24e00d,google_play,1,negative,negative,neutral,negative,it’s about 1 month iam trying to contact customers care but they not receive my phone call and i send 100 mail but they just say contact customers care
e421e560f2a234c5376a662e1c53958da4760619f086bd7dcfeb8daec3159a39,google_play,5,positive,positive,neutral,positive,nice app
461b32786449d6df61c6e1f298dbcf794509742b6872c01b11b13a59724e7ae9,google_play,5,positive,positive,neutral,positive,BRAC Bank's app is very easy to use and I have changed my life This is my first time using the software. I hope BRAC Bank will bring better features.
8367033c74342efb4f0ba8133e14836c6db7ae9dc0af8c59748b17130602665a,google_play,5,positive,positive,neutral,positive,I am so happy with this application and this bank as well ❤️‍🩹
9f811d0865fb232fc3c24a637820582940bdfa68e723592bb15c3561ad751305,google_play,1,negative,negative,negative,neutral,বালের এপ্স এইটা লোডিং নিতে নিতে ইরোর দেখায় এত বাজে সার্ভিস কি বলবো
d2c4deb3c22992fb151981ea6c5f17fdfb3d1bad198d141bc4a87f560e1743b7,google_play,4,positive,positive,neutral,positive,very useful
6db2c7edd2f82c264d91f9a3bd4506dad4e53847b13de3a72662150b656d916f,google_play,5,positive,positive,positive,neutral,helpful for Banking
78bd870a9ca99912a5dc0b8aa2579f5ab5a0e80aa5266938a20919c0c9b8c1b4,google_play,5,positive,positive,neutral,negative,app access restricted
44f5655f43b5d458ab9177bc81067015ab7e483dc4bfac9045aeab1e5f6105bc,google_play,5,positive,positive,neutral,positive,ধন্যাবাদ আস্হা এ্যাপের সকলকে আমার খুব ভাল লেগেছে আস্হার প্রগামগুলো চাকরি জীবনভর থাকতে চাই আস্হা এ্যাপে
bf1d791953aca7c32d3bcdd13657cb3ddc142589fb89de451490fae3e84e4f41,google_play,5,positive,positive,neutral,positive,nice facilities using the asth aps
d48c96a200ae63684927a688a03ad9f556217b1fba0f4fe323b51e7147a4cef3,google_play,5,positive,positive,neutral,positive,Anek valo
a1bfc07502edeecf0e81fd993f37f14aa7101d2a0016b68337ee471b9b6b19ed,google_play,1,negative,negative,neutral,negative,please apps loading poblem solve 🙏
c6966f55037b5058d7c5725ced6338a63120cbce19db46cffd892834a1157a05,google_play,5,positive,positive,neutral,positive,"awesome experience of banking, but shoud be more atm & crm booth for brack."
466cd5d14cfd092104ced15a5fe09b57386ca41f0573dc8f70dd11b16fe68139,google_play,1,negative,negative,neutral,negative,Apss Interface is Too Much Slow.. need it faster.. 🫡🫡🫡. I hope Brac Bank Will action about apps slow response..
fab75b09eba294f413e2acdc9add219671eaa6af29b4fcb53e7e4cfeaa9ba903,google_play,5,positive,positive,neutral,positive,I'm fully satisfied from their customer care help
33fe7cd1db551842c677a1924fcbf5cc08d400a71a7a30d520ae3431a43bbbb7,google_play,5,positive,positive,neutral,negative,not working
3535fa62cf60c61d6ac6156fdf83ffc3b5a8bfa06e21ba3171228c6be46577e3,google_play,3,neutral,neutral,positive,positive,"Yes, this app is slower than other banking apps. Its a good thing that it requires username and password for safety, this is best. But after putting the information, the login page should work faster. Also other options in the application. As the best private bank, we wish you to hire better developers to make this more user friendly. 🙂"
77f9a8766dce98d3caee31d134c9cf3155ce23ad68756c01699716093d259380,google_play,1,negative,negative,neutral,negative,low budget app
49907d14f09cd07881eee60a2a021a365d7af5c9e60bc1b152e7ba54882555af,google_play,1,negative,negative,neutral,neutral,"ব্রাক সা*উ*য়া*র এ্যাপ বানাইছে, ""This device is rooted. You can't use this app"" যেখানে আমি কখনো ফোন রুট করিনাই এমন কি রুট চেকার দিয়ে চেক করেও দেখেছি যে আমার ফোন রুট করা না। তাও মা*ঙ্গে*র এ্যাপে একি এরোর দেখায়। ব্রাক আর যে এই বা*ল বানাইছে দুইডার মা*য়*রে রুট করি।"
c8b34590a4fd1611c8418a3c626a63703519ec74cfb20d125a620732c34ad555,google_play,5,positive,positive,neutral,positive,More convenient more easy to use
60039fb3e9bc59dd6a52a01268e3cb43626f2cb18637950a31b985bfaf4e1591,google_play,5,positive,positive,neutral,positive,Nice.....
e6cca36f04ba48275f442db14aa53e27fad0fe0215afdb4961e78c479c2b9703,google_play,1,negative,negative,neutral,neutral,"এপ্স দিয়ে স্ক্যান না করলে ওয়েব লগ ইন করা যাবে না- এটা কোন সিকিউর প্রসেস নয়। সাথে ফোন না থাকলেই তো মানুষ ওয়েব ব্রাউজার ব্যবহার করবে, সেখানে যদি ফোন এবং এপ্স আবশ্যিক করা হয়- তাহলে ওয়েব ব্রাইজারের সুবিধা কিভাবে পাবে ব্যবহারকারী!! সিকিউরিটি কথা যদি বলেন সেটার জন্য SMS এর মাধ্যমে OTP/Email দেয়া যেতে পারে। তাছাড়া সবার কাছে স্মার্ট ফোন থাকবে এটা আপনি কিভাবে নিশ্চিত হলেন??"
2baf63ae3bb24185fea13bc278d2c6b71fe0f51da517df8724c7dc83320ea377,google_play,4,positive,positive,neutral,positive,overall performance is quite satisfactory.
33fad621f50d608b7eaa6b0c0e95997966120bdb33de833cca17bf74a9787c92,google_play,1,negative,negative,positive,negative,not good
388ba1a3369b3989a3f5cbea42c7feb50d9ddb14f21aa0b1a7608a1ee860f4b4,google_play,3,neutral,neutral,neutral,negative,cannot edit saved contacts in the transfer pages after any account gets added by mistake or if there needs to be edits. nor is it possible to delete with the current interface. fix this
d5bf4bad57bd4ca7d991d02a5de90d00a3602bbc2b5c3a285d2f98896a00f62b,google_play,5,positive,positive,neutral,positive,thank you
6ae7fa5a58ed1fdd4f8fe91f19e36f484aa07f8a1353d428b06abbb311de2ddf,google_play,5,positive,positive,positive,neutral,"ভালো কিন্তু ইউজার নেইম প্রত্যেকবার লগ-ইন করার সময় প্রত্যেকবারই টাইপ করতে হয়, পাসওয়ার্ডের ক্ষেত্রেও তাই। এটা কি শুধু আমার App Astha তেই নাকি সবারই তাই করতে হয়। Auto Save বা গুগল মাই একাউন্টে পাসওয়ার্ড ম্যানেজারে সেইভ হয়ে থাকলে ভালো হতো। ধন্যবাদ।"
6e5a9b0d0ba4e0231bf796672b9db9c1127a19dce96f56022e8c59e0653a690c,google_play,2,negative,negative,neutral,neutral,so so
3f8ea185aafeee870f191fe7fca32cf669c8d95e7c7f43b77b1f8eb7a6d03930,google_play,5,positive,positive,neutral,positive,nice app
db3a2c5301c7b0798987ec95af0fa09eda8a6cf59dc7e99717924daeabeabc18,google_play,5,positive,positive,neutral,positive,Today I installed the first app and completed the login process. I found the Astha application very easy and friendly!
8a45bd8dfeba070a164454e6ef9891d5d9024154874e63d59b6426ee061054c4,google_play,1,negative,negative,neutral,negative,My phone bootlader is open. but not rooted. its showing root warning. i can use other bank apps. so why not this app?
548e3b21612809d99c6ccbdb38626a1310ae11b59085ac26cf999a911341b1c1,google_play,2,negative,negative,neutral,negative,little bit complicated to use..
551b1fd3f6cd3c290423e391a2c07fc219fc923f879a904484b977efc3154399,google_play,1,negative,negative,neutral,neutral,ব্রাক ব্যাংক গরিবদের জন্য না।তারা ঋন খেলাপীদের জন্য। তাদের কে সবাই বয়কট করুন।
f438cafb20aa4a89ad573a542a97a5b7d7c9e460dfb98d8b6822a4395f40c1a6,google_play,5,positive,positive,neutral,positive,very nice
477770f71fbdfd9cbb3aa5cd4fb63df4fda33fcdf9d7e37be416d33b3faf8e62,google_play,5,positive,positive,neutral,positive,nice app
598879245a61268613cc46b82fc540f6afefad0ec92c9369eae47e6bdc96f698,google_play,5,positive,positive,negative,negative,very bad apps
bd94f749c198ea77b3f16010ad8dd42d7b3d91003bea5dba5a559dfe414801c3,google_play,4,positive,positive,positive,neutral,Loading time should be fast
6df676255a6df6ca3cc65675b5430702e0eba777b99db6a8d2380d13d3f4257a,google_play,5,positive,positive,neutral,positive,very useful 👌
ae46b7247fe7e3aef059cebfa35d03037c95a204584520555d6530b0d7ffccf3,google_play,1,negative,negative,neutral,neutral,"প্রবাসী একাউন্ট খুলবো কিভাবে সাইনআপ করতে গেলেই একাউন্ট নাম্বার অথবা ডেবিট কার্ড নাম্বার চায়,আজব ব্যাপার একাউন্টই নাই সেখানে একাউন্ট খোলার জন্য ডেবিট কার্ড নাম্বার কই পাবো।"
c47de3c57e70ad2e731f1232eb29e4a3adb67014a74a7a528153858521761dd0,google_play,5,positive,positive,neutral,positive,Internet Bank update my life
1ed6072d66545dc813b16d42df9c46801d21c17bbb0b15d731488cad0a0b14fd,google_play,3,neutral,neutral,neutral,positive,Nice Work easy to find all
b7857545a81fb49c28d0a5dc1ab1799bd4243f6d12b693d79d27c9fa636c8f66,google_play,1,negative,negative,neutral,neutral,Backdated UI
07e7ee9b4901a1c3c3281aae50fc8178f31d679f0164cec361a5d74954758f1c,google_play,2,negative,negative,neutral,negative,Very much Complicated 😡
ae7b1c32917a424f1946b5fb640943ddecf799fec286548b4d220d3b21819e48,google_play,5,positive,positive,neutral,positive,I'm fully satisfied from their customer care help about probhashi virtual saving account related issues... they solve my problem faster and friendly..
3bf87a38d1c7625ff496438b7afaab57b82f56f45aceb9d5204a1ff80d85ebf8,google_play,1,negative,negative,neutral,negative,Dhoner app. Desher bahire cholei na.. Kochu
0da479e6fc486262fe7b4723f3f74561d9d12025169367a9830cb3a21d2b55df,google_play,5,positive,positive,neutral,positive,very useful app
587bc2daa0312677763d0ffb7f45d1ed2a4095718a2e2fd5d856701318d0120f,google_play,1,negative,negative,neutral,negative,"disaster, i couldn't log in for last 2 days, it's loading and loading my network is absolutely ok"
0e8020a0332616631f35cda471bf613a6cb11bca5409b42804fd18aaf05f84c7,google_play,5,positive,positive,neutral,positive,BRAC Bank apps are very nice.
e3931b33db6e66299370c06c029662ca8e29f1974625ded779c9708e949c8d8e,google_play,5,positive,positive,neutral,neutral,♡ℒฺℴฺνℯฺ♡ কম টাকায় মিনিট ইন্টারনেট কিনতে বিকাশে সেন্ডমানি: 𝟎𝟏𝟒𝟎𝟎𝟑𝟑𝟐𝟎𝟎𝟎
bc19821a5fd1ae86c56a2caef33df63fce09692de8542c871a5c3522cab3c029,google_play,5,positive,positive,neutral,positive,i am very pleased
775f7f13321dab23a193503b1182e0258b6b8841184edd6c89511c6ded76e095,google_play,5,positive,positive,neutral,positive,most welcome
0ddb1f4bd86c214ef3757490bba6da1d4d79d1d56fd0230152817b35715a138c,google_play,5,positive,positive,neutral,neutral,satisfactory
bb2b8d9e2e16cac06123ff87add7f9ddeed4f24aa9a61cafd7920effe369bea2,google_play,2,negative,negative,neutral,negative,"The app’s lack of Debit Card visibility is a significant drawback. Users cannot view linked card details or manage payment methods directly, which makes tracking transactions or updating expired info nearly impossible. ​Additionally, the inability to change your Email Address through the app settings is a major hurdle for account security. These missing features make the platform feel outdated and difficult to navigate for daily use."
4d985eb1e6f9564694f91359bb5b7ddccf10982024d9f29a21925a1f9af4eead,google_play,4,positive,positive,neutral,neutral,Brac bank should add mobile number update settings.
1eadc56e9078fd55da15161dd926f4986287093e0dc335417a9f6df030106532,google_play,1,negative,negative,neutral,negative,"The more updates it gets, the worse it becomes"
40eb8d20b33836c0a5148c2bbb50245772b5a08cc6d2396cd727b9a86f3b9e5f,google_play,1,negative,negative,neutral,positive,nice app
de8b91cfcd801fccdba2f237240eff033d255590a527dd837bd675439783e18f,google_play,3,neutral,neutral,negative,negative,slow app
67575ae1d086ad6717b3abbf2e26ea9a67fdddf60cf058d4b281188f55736011,google_play,5,positive,positive,neutral,positive,100%❤️❤️❤️
f2634289a9e68a9205fc6050bd343d30c550ddb9de5ba2e677d8ceacc0cf4d1d,google_play,4,positive,positive,neutral,positive,very nice apps
3456205d7938b23ea99c4ea785f9882f1e2052db0f6682e59511767f060597a4,google_play,5,positive,positive,neutral,neutral,easy n secure
6207aefced91b9672a6921ce1923c35aae80b4599b7b719daac321101ac39eeb,google_play,3,neutral,neutral,negative,negative,BRAC Bank Astha is very slow.
70458322808145085b3937a25dd46236d24accda1290532524c1789ed5f6f040,google_play,1,negative,negative,positive,negative,"Astha app is great, but my 'Astha' (trust) is shaking! How can a top bank like BRAC have NO CRM in a massive commercial hub like Sonargaon/Mogarapara? It’s 2026, and I’m forced to keep cash at home during this 7-day Eid holiday because there's no way to deposit it. Do I need to hire a personal guard or travel 15km to Narayanganj just to deposit cash? Please stop calling it a 'digital' bank until you put a CRM at Sonargaon Branch. We need 24/7 deposit services NOW! 😡"
cb1b1579c8978ebe6ad852283b10a86375e62379849df66e4bc7e58ca7dd0173,google_play,5,positive,positive,neutral,positive,Awesome
06ea0a6b282a9ee16d533552a2a254515b659dc02765e17425a28c636092ecda,google_play,5,positive,positive,neutral,positive,very nice apps
7885ddb8f959dd7b35730088b318e1155445a942e588e77a17feff9ae2a12c00,google_play,5,positive,positive,positive,negative,ভালোলাগা অবিরাম
76e792801bd12a5ce0f6365838281656d64913bff9f1ce09be1bf38a46719ff1,google_play,2,negative,negative,neutral,negative,couldn't set transaction limit for contactless payment without pin.
00ba1333561ba1b47116a9453d6fdd73b1fd0473e145606e3017b73f132e915e,google_play,1,negative,negative,neutral,neutral,এই ব্যাংক কিছু দিন পর পর account dormant করে দেয় debit freez করে দেয়। account close করে দিয়েছি।
52828f63f7f53b48035bbc676dbe5aacd1f8884f00776001da277614c7f470ce,google_play,2,negative,negative,neutral,negative,This app is stuck in the 90s. I wonder if they even have a QA team.
935717c3e382c033f62cfb9c0d339cb4a711b45bec7f60358ffb5225d1a40862,google_play,3,neutral,neutral,neutral,negative,"why can't use 5G mobile network from overseas, please fix it, thanks"
f0628f10c5b15f50d91fbf39772f10cfc518e30799cc9a4cd0ae7dc6d102aeb0,google_play,5,positive,positive,neutral,neutral,গ্রেট
d15646706797c095994bfdf6c78a73593786cba226315ee814b1abde85c3a371,google_play,1,negative,negative,neutral,negative,I can't login this app
bc6c5e3f4def72b7f7b9df02e554f42332691581838d9c7049e062cea7268d34,google_play,3,neutral,neutral,negative,neutral,slow-2026
33621a1b500caab97adb79efdcd0e8bd865c0d719b90d706ee53e9935ba3f7d9,google_play,5,positive,positive,neutral,positive,Very Very Important app
c6a82d544939e5365ee98290cbbc403057b37726ec898151091a4a2f2c139628,google_play,5,positive,positive,neutral,neutral,"one words ""head of all bank's "" in Bangladesh."
a08784aa4d9e136a3e26e85a3ea2da149ac4f514a5a7c4b8ac5ef839a5d70014,google_play,5,positive,positive,neutral,positive,আমার ব্যবহার করা সেরা এপস গুলোর মধ্যে আস্থা অ্যাপস একটি
2a23928919750f944ac8d3cb757fae888859b87c2f7cc02ac1d8c313f500b914,google_play,3,neutral,neutral,negative,negative,Too slow
1442dd7b94bf44dc81b21c4c0dbe5f01d427df71d4cd7621ce1da8fc84c67da1,google_play,5,positive,positive,neutral,positive,"অসাধারণ একটা ব্যাংক,, অসাধারণ তার গঠন প্রণালী।। অসাধারণ ব্যাংকিং সিস্টেম,, অসাধারণ সার্ভিস।। ❤️❤️❤️❤️❤️"
1419b08b54b6497a30f80df40a5d2a230e71a878fc864cac7ac451d2637ad06a,google_play,5,positive,positive,neutral,positive,nice 👍
00528ca738f26fe77b805a6f8d9563a7644e8516a3a78f0c8b1d83396f33a647,google_play,1,negative,negative,positive,neutral,"আপনাদের এপ অনেক বেশি স্লো,আপনারা অন্য mfs তারপর আরো কিছু ব্যাংক আছে যেমন:পূবালী,কৃষি,সিটি ব্যাংক এই তিনটা ব্যাংকের এপ চালানোর অভিজ্ঞতা রয়েছে।তাদের তুলনায় আপনাদের এপ ২/১০ আপনাদের এপ থেকে অপ্রয়োজনীয় বিষয় বাদ দেন।এপ এর ইউ আই ও এপ ব্যবহার করার অভিজ্ঞতা কে আরো স্মুথ কিভাবে করা যায় তা নিয়া চিন্তাভাবনা করেন।আপনাদের সেবা নিয়ে ভালোই সন্তুষ্ট।এপ এর ইউআই ও ইউএক্স নিয়ে কাজ করেন,এগুলা ভালো হলে রিটিং বাড়বে।"
410ea23faf0185c9d5460bfad1ba2ebcb31b41f645023138acc76c330d50a242,google_play,1,negative,negative,neutral,negative,"The Brac Bank app is one of the best. But this 1 star is due to the bad moment i had to face. I needed to access the money emergency, and the app told me to update at once giving no options to operate. I really needed the money at that time and did not have enough space left. I couldn't use my money in need. Like bKash and other apps you can give a notice of the update that you need to update the app to continue using. But please don't put us in stress and in a bad position during urgent times."
0a3c8f544148dcb5b0a1c863806d2e7b16908e364547d803d1489cdb13b639de,google_play,5,positive,positive,neutral,positive,nice apps
3594d0e6c9f535fae0f0fffbf16b000b4d4d525a62e4cda2ff542a142661c46c,google_play,5,positive,positive,neutral,positive,Nice app
69af24b56454e9f73b14625e5c79b7dfbef3ce0f9b7d75fc3728af0d7355017b,google_play,5,positive,positive,neutral,positive,It's amazing to use it.
dacc62137ad2b6ff4926b0584961fd8023e21d8fe0e7ef1ac2c95cb174821313,google_play,5,positive,positive,neutral,negative,"New experience is that, when I got salary from your others brack account & cannot make balance."
ef27a925630d093b4b7c99ec2dd31343c67d00c112c533926d31d568cd5add9b,google_play,5,positive,positive,neutral,positive,Amazing
fea10a51b9bcc499455d03f09b2a7812f0d53e3fe539e33de9c03103521bb367,google_play,4,positive,positive,neutral,positive,Very nice user friendly app.
b96770a87e14635e96f1d2b9747656b5561f6f18887b906e9ba810e0a57e3cd7,google_play,5,positive,positive,neutral,positive,Asthsa will be our astha insha Allah
7c3dd31d6d081fabe087dc0339b226618c990d8efc5f12aa5e758ffcdba97603,google_play,5,positive,positive,positive,negative,The App is good but the think is..when you login Application is very slow working would be better if faster working.
0898a1ee61c5daf9436eef620c2e225ba592a633acf1306d95036fa17e014ffa,google_play,5,positive,positive,neutral,positive,Very nice app
5f2752a8422d0fe7b4ba7a934f61f7ef84325b5a315e73b767034609f8aa5807,google_play,5,positive,positive,neutral,positive,"I don’t know how others feel, but I really like Astha Bank. It is very good in every aspect. I have been using it for 2 years and my experience has been very good. Alhamdulillah, I have not faced any kind of problem so far.❤️🥰"
97149f7f663cdd9c7db00a3b192778e9b55d44311b903061173c8588c3c68300,google_play,5,positive,positive,neutral,positive,Awesome
9c1df8b964b48bb32801716360798cfc57b1e7858b549a568a00008b379fcd05,google_play,5,positive,positive,neutral,neutral,Nc app
627460c072bc894af518fb746d3c06daa7500e1593ae4dab67258f0ae211e163,google_play,5,positive,positive,neutral,neutral,Help full
e247f48a920ae8f045b2a0810b95b411437f6fc167c0ddd372daae120e20e755,google_play,5,positive,positive,neutral,positive,thank you for everyone
25b906885ac2f873f4fb43382ed658760dacfc0bb19800379d7190f919047e5f,google_play,5,positive,positive,neutral,positive,awesome service
f811dbbc404301ccdc828f532d127d43d9639344dbc4e3ce8ca3fbf9ffe1257b,google_play,5,positive,positive,positive,negative,"The best of all banking apps is the Aastha app, but the app takes a long time to open and takes a long time to load."
cfc4a04ea78ee17f49485415a07ac3b4fe57e544f26a783655160c6dd302ee75,google_play,5,positive,positive,neutral,positive,easy to use
d8b62bb39d9eb45e4240782113fde35337963144f2444422d2710bdb1c67a08d,google_play,1,negative,negative,positive,negative,The behavior of BRAC Bank employees is not good. This bank runs on name only.
c05de49862b140850c43f48d233a9e0012db041c8a758420fe7d46ce1688610d,google_play,3,neutral,neutral,positive,positive,GOOD apps.
c03627be23cce70bae29cae8d8606de60d3547e149428204f21f5334c1052121,google_play,1,negative,negative,positive,negative,not good
37f82c6e17cda7baf01c8ded3507cd011730dd3cba1e74077a8131b58906a3b3,google_play,1,negative,negative,neutral,neutral,আস্থা এপের মত স্লো কোন এপ আছে কিনা আমার জানা নেই। এভাবেই বছরের পর বছর চলছে। এদের ডেভেলপারও মনে হয় আস্থা এপের মতই স্লো। নাহলে এটা ঠিক হতো।
df2bd9623d7488eb3d3b803b8ea98d40fc7855d269d4f4266d180646a8e3b780,google_play,2,negative,negative,neutral,negative,Too much loading.
29de7288f14388d5c295bd77f856b511e32f39dd9b23f7677d27f6b24fa11d11,google_play,1,negative,negative,positive,positive,helpful
b97a7999bb373bd16b5a5536a8043e723f4e7b99f75e9c31240c0fd5352f97fd,google_play,1,negative,negative,neutral,negative,I am really disappointed.. Plz update your app..
51db33ce28b0641a585a7245f777407fb6a59c0d954bac9a0fbe3ce6c227fbf9,google_play,4,positive,positive,neutral,positive,nice and easy think so
9ccf56385026b92bec24cc834cc83ae4b00d6e2b6d8d58ffe5dee305d3dcf371,google_play,1,negative,negative,neutral,negative,"Too much slow and heavy weight. And also too much ads, banner etc. Just rubbish. ""Astha"" app should be too fast, light weight and totally functionality based without any ads/banner."
f9f06dc20bcc279e02a6f1a5ffc3dbb7717bd68d870eba2b2c88bb61f3410348,google_play,1,negative,negative,neutral,neutral,"Every time i click a new button, I face a 5 seconds of loading time."
ee08b633d6f28f62bc939353ce66764e33ddaa345f0d88ca21e731b28e28f87e,google_play,5,positive,positive,neutral,positive,Very easy to work.
f4fecc248be5afe961647515c03ce045e355b013b9768f2099a8973e05897de7,google_play,5,positive,positive,neutral,positive,nice apps
5c44b9c10712af1fe2df05e91921ac5f40c0dc1d71c98dff34a2d9c656bc8a21,google_play,5,positive,positive,neutral,positive,very well
664d28049e14da017cfd610c611b167918db57d83401432a893b65015ae915c6,google_play,5,positive,positive,neutral,positive,awesome app
7bf86c5cbee271841bd01793faeb637a07ee3af7bacf70d648952493d4b7243d,google_play,1,negative,negative,neutral,negative,"very very slow..take more time to Login and after Login very slow to any option. i use dutch bangla, Pubali, islami. they are very fast. but Brac is very very slow"
f8b57bf4c484a6c10d92a987aa8b2913d78cff590d51eef709c94072c0abdfb9,google_play,1,negative,negative,neutral,positive,better
eb69ef267d7751babd0a8e0ee1d824d5a000d14b077020c617bef8a34427e77a,google_play,4,positive,positive,positive,negative,"App is very good, but 1 drawback for seafarers. Please keep an option to operate this app without 2/3 updates of this app. Some times seafarers are operating this app from mid ocean, and it is very dificult to update the app as network is not stable for uploading data."
28294ede136759e528836a8d94b0ecf9564c979d3d9edde7292b57eebf03b803,google_play,5,positive,positive,neutral,positive,excelent
f4c94a005f9dc0d5564bc6dae892a47300856d236d68581e0608325bb96d02ed,google_play,1,negative,negative,neutral,neutral,bank er service and reputation onujaie r o valo develop kora uchit atw complicated ui /ux use kora uchit na onek option kuje easily pawa jaie na jara na bujhe tara janbe ee na say option gulo kothaie ase r o easy kora uchit jano user ra use sohoj a korte pare
59053b7365b54bff00b2401c04a2423219334729650a3d9b122e529a16fbd8d5,google_play,5,positive,positive,neutral,neutral,ইজি একটি মাধ্যম
